t,dt,durum,d_h,menzil,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,iris_x,iris_y,iris_z,iris_roll_deg,iris_pitch_deg,iris_yaw_deg,st_x,st_y,st_z,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,kadraj_yaw_deg,kadraj_elev_deg,kadraj_pitch_hata_deg,u_px,v_px,tgt_omega_dps,ic_kayma_m,ic_yaricap_m
4504.562,0.0501,KILIT,11.39,11.6,1005.97,-166.29,-15.67,10.78,-2.2,-0.01,994.96,-163.39,-13.45,-4.1,1.0,112.5,995.21,-163.48,-12.69,12.05,-2.72,0.19,112.5,-127.68,14.89,-10.11,,,0.37,0.6,
4504.612,0.0501,KILIT,10.83,11.05,1006.51,-166.41,-15.67,10.8,-2.26,-0.01,996.04,-163.65,-13.47,-3.9,1.1,114.5,995.9,-165.01,-12.81,11.5,-2.94,0.26,114.5,-129.69,15.19,-9.81,,,-0.5,0.81,
4504.662,0.05,KILIT,11.4,11.61,1007.08,-166.52,-15.67,10.93,-2.25,-0.0,996.04,-163.65,-13.47,-3.9,1.1,114.5,996.23,-164.14,-12.69,11.11,-2.5,0.39,114.5,-129.49,14.63,-10.37,,,0.09,0.15,
4504.713,0.0501,KILIT,11.42,11.63,1007.63,-166.64,-15.67,10.99,-2.27,-0.0,996.58,-163.78,-13.47,-3.4,0.8,114.2,996.77,-164.31,-12.69,10.71,-2.1,0.58,114.2,-129.05,14.06,-10.94,,,0.05,0.08,
4504.763,0.0501,KILIT,11.42,11.63,1008.19,-166.75,-15.67,11.03,-2.29,-0.0,997.13,-163.9,-13.47,-3.6,0.3,114.4,997.27,-164.71,-12.69,10.44,-2.62,0.73,114.4,-129.33,13.88,-11.12,,,-0.13,0.21,
4504.813,0.0501,KILIT,11.43,11.64,1008.75,-166.87,-15.67,11.05,-2.31,-0.0,997.67,-164.04,-13.48,-1.0,-0.1,115.2,997.74,-165.23,-12.69,10.39,-3.22,0.75,115.2,-129.68,11.55,-13.45,,,-0.4,0.64,
4504.863,0.0501,KILIT,11.43,11.64,1009.3,-166.99,-15.67,11.04,-2.3,-0.0,998.22,-164.17,-13.48,-1.4,-0.7,115.6,998.33,-165.16,-12.69,10.6,-3.26,0.79,115.6,-130.14,11.47,-13.53,,,-0.28,0.45,
4504.913,0.0502,KILIT,11.45,11.65,1009.86,-167.1,-15.67,11.05,-2.29,-0.0,998.76,-164.29,-13.48,0.2,-1.7,115.9,998.99,-164.8,-12.69,10.77,-2.69,0.79,115.9,-130.33,9.58,-15.42,,,0.03,0.05,
4504.963,0.0504,KILIT,11.44,11.65,1010.41,-167.22,-15.67,11.01,-2.29,-0.0,999.31,-164.42,-13.48,1.9,-2.5,116.7,999.48,-165.19,-12.69,10.88,-2.72,0.79,116.7,-130.99,7.76,-17.24,,,-0.15,0.25,
4505.014,0.0501,KILIT,11.47,11.68,1010.96,-167.33,-15.67,11.05,-2.31,-0.0,999.84,-164.55,-13.47,1.5,-3.4,117.1,1000.01,-165.46,-12.69,10.95,-3.23,0.78,117.1,-131.45,7.49,-17.51,,,-0.25,0.41,
4505.064,0.0501,KILIT,11.46,11.67,1011.51,-167.45,-15.67,11.03,-2.3,-0.0,1000.39,-164.68,-13.46,5.0,-4.3,117.4,1000.58,-165.44,-12.69,11.08,-2.7,0.77,117.4,-131.55,4.32,-20.68,,,-0.17,0.27,
4505.114,0.0501,KILIT,11.48,11.69,1012.07,-167.56,-15.67,11.07,-2.29,-0.0,1000.93,-164.8,-13.46,3.8,-5.3,117.5,1001.26,-165.0,-12.69,11.24,-2.12,0.77,117.5,-131.79,4.54,-20.46,,,0.2,0.32,
4505.164,0.0503,KILIT,11.49,11.7,1012.63,-167.68,-15.67,11.08,-2.31,-0.0,1001.48,-164.93,-13.45,7.4,-6.3,117.8,1001.69,-165.73,-12.69,11.19,-2.73,0.76,117.8,-132.04,1.24,-23.76,,,-0.2,0.32,
4505.214,0.0504,KILIT,11.5,11.71,1013.18,-167.79,-15.67,11.01,-2.28,-0.0,1002.01,-165.07,-13.44,7.0,-7.1,118.3,1002.32,-165.45,-12.69,11.33,-2.14,0.75,118.3,-132.49,1.04,-23.96,,,0.05,0.09,
4505.265,0.0502,KILIT,11.48,11.7,1013.71,-167.9,-15.67,10.87,-2.24,-0.0,1002.55,-165.19,-13.42,8.5,-7.9,118.8,1002.92,-165.22,-12.69,11.37,-1.54,0.74,118.8,-133.04,-0.5,-25.5,,,0.28,0.45,
4505.315,0.0501,KILIT,11.49,11.71,1014.24,-168.01,-15.67,10.82,-2.24,-0.0,1003.08,-165.3,-13.41,9.7,-8.5,119.0,1003.4,-165.62,-12.69,11.16,-1.98,0.72,119.0,-133.34,-1.74,-26.74,,,0.09,0.15,
4505.365,0.0501,KILIT,10.95,11.18,1014.79,-168.13,-15.67,10.87,-2.26,-0.0,1004.15,-165.56,-13.39,11.7,-9.7,119.9,1004.2,-166.02,-12.78,10.67,-2.33,0.66,119.9,-134.37,-3.35,-28.35,,,-0.06,0.1,
4505.415,0.0504,KILIT,11.51,11.74,1015.34,-168.24,-15.67,10.88,-2.28,-0.0,1004.15,-165.56,-13.39,11.7,-9.7,119.9,1004.37,-166.47,-12.69,10.79,-2.92,0.67,119.9,-134.31,-3.91,-28.91,,,-0.31,0.51,
4505.466,0.0507,KILIT,11.53,11.76,1015.87,-168.35,-15.67,10.75,-2.25,-0.0,1004.66,-165.67,-13.37,8.4,-10.2,120.5,1004.93,-166.41,-12.69,11.05,-3.26,0.68,120.5,-134.83,-1.83,-26.83,,,-0.21,0.34,
4505.516,0.0501,KILIT,11.54,11.77,1016.42,-168.46,-15.67,10.77,-2.23,-0.0,1005.19,-165.8,-13.35,10.6,-10.9,120.2,1005.57,-166.04,-12.69,11.18,-2.68,0.67,120.2,-134.6,-3.78,-28.78,,,0.1,0.17,
4505.566,0.0501,KILIT,11.57,11.8,1016.97,-168.57,-15.67,10.85,-2.22,-0.0,1005.71,-165.93,-13.34,9.4,-11.4,121.2,1006.25,-165.55,-12.69,11.33,-2.09,0.66,121.2,-135.46,-3.28,-28.28,,,0.5,0.82,
4505.616,0.0501,KILIT,11.62,11.86,1017.53,-168.69,-15.67,10.93,-2.24,-0.0,1006.21,-166.04,-13.32,10.0,-11.2,122.1,1006.78,-165.81,-12.69,11.57,-1.55,0.65,122.1,-136.3,-3.53,-28.53,,,0.41,0.66,
4505.666,0.0501,KILIT,11.64,11.88,1018.06,-168.81,-15.67,10.84,-2.26,-0.0,1006.72,-166.16,-13.31,11.0,-11.1,121.8,1007.09,-167.02,-12.69,11.48,-2.14,0.64,121.8,-136.0,-4.12,-29.12,,,-0.3,0.49,
4505.717,0.0501,KILIT,11.67,11.91,1018.6,-168.92,-15.67,10.85,-2.24,-0.0,1007.24,-166.28,-13.29,8.6,-11.0,121.8,1007.75,-166.53,-12.69,11.6,-2.19,0.6,121.8,-135.82,-2.31,-27.31,,,0.08,0.14,
4505.768,0.0512,KILIT,11.68,11.93,1019.13,-169.03,-15.67,10.68,-2.21,-0.0,1007.75,-166.38,-13.27,10.8,-10.5,123.0,1008.25,-166.81,-12.69,11.32,-2.74,0.58,123.0,-137.04,-3.4,-28.4,,,-0.02,0.04,
4505.818,0.0501,KILIT,11.71,11.96,1019.65,-169.14,-15.67,10.61,-2.21,-0.0,1008.24,-166.5,-13.25,7.4,-10.1,123.4,1008.73,-167.1,-12.69,11.18,-3.27,0.56,123.4,-137.2,-0.73,-25.73,,,-0.14,0.23,
4505.868,0.0501,KILIT,11.76,12.01,1020.19,-169.25,-15.67,10.65,-2.2,-0.0,1008.73,-166.63,-13.24,8.1,-10.2,123.5,1009.34,-166.89,-12.69,11.36,-2.7,0.55,123.5,-137.18,-1.28,-26.28,,,0.07,0.11,
4505.918,0.0501,KILIT,11.81,12.06,1020.74,-169.36,-15.67,10.76,-2.23,-0.0,1009.23,-166.73,-13.22,7.5,-9.8,125.2,1009.89,-167.01,-12.69,11.73,-2.23,0.53,119.2,-138.79,-0.57,-25.57,,,0.06,0.1,
4505.968,0.0504,KILIT,11.88,12.13,1021.3,-169.47,-15.67,10.85,-2.23,-0.0,1009.72,-166.85,-13.2,7.2,-8.6,125.6,1010.53,-166.7,-12.69,11.94,-1.66,0.52,119.5,-138.93,0.55,-24.45,,,0.34,0.55,
4506.019,0.0502,KILIT,11.94,12.2,1021.86,-169.59,-15.67,10.92,-2.27,-0.0,1010.21,-166.95,-13.17,7.2,-8.6,125.6,1010.91,-167.66,-12.69,11.91,-2.26,0.51,119.6,-138.95,0.63,-24.37,,,-0.21,0.34,
4506.069,0.0503,KILIT,12.02,12.28,1022.41,-169.71,-15.67,10.97,-2.31,-0.0,1010.69,-167.06,-13.15,4.2,-8.4,126.1,1011.37,-168.23,-12.69,11.87,-2.86,0.5,120.1,-139.45,2.75,-22.25,,,-0.51,0.83,
4506.119,0.0501,KILIT,12.09,12.35,1022.98,-169.83,-15.67,11.07,-2.31,-0.0,1011.19,-167.17,-13.13,6.0,-7.7,126.4,1012.06,-167.79,-12.69,12.38,-3.06,0.44,120.4,-139.56,2.13,-22.87,,,-0.14,0.23,
4506.169,0.0501,KILIT,12.16,12.43,1023.54,-169.94,-15.67,11.1,-2.27,-0.0,1011.67,-167.28,-13.11,4.1,-7.2,125.4,1012.83,-166.89,-12.69,12.52,-2.47,0.43,119.4,-138.51,3.79,-21.21,,,0.52,0.84,
4506.219,0.0501,KILIT,12.25,12.52,1024.1,-170.06,-15.67,11.1,-2.32,-0.0,1012.14,-167.39,-13.09,3.9,-6.7,124.5,1013.13,-168.22,-12.69,12.49,-3.07,0.42,118.5,-137.54,4.33,-20.67,,,-0.27,0.44,
4506.271,0.0517,KILIT,12.33,12.61,1024.65,-170.17,-15.67,10.98,-2.3,-0.0,1012.61,-167.5,-13.06,4.6,-5.9,124.6,1013.66,-168.45,-12.69,12.45,-3.69,0.39,118.4,-137.45,4.5,-20.5,,,-0.35,0.56,
4506.321,0.0501,KILIT,12.42,12.69,1025.21,-170.29,-15.67,11.04,-2.32,-0.0,1013.09,-167.6,-13.04,2.1,-5.1,124.0,1014.22,-168.59,-12.69,12.58,-4.18,0.35,118.0,-136.94,6.81,-18.19,,,-0.37,0.6,
4506.371,0.0502,KILIT,12.49,12.77,1025.76,-170.41,-15.67,11.03,-2.31,-0.0,1013.56,-167.72,-13.02,3.7,-4.3,123.1,1014.82,-168.48,-12.69,12.75,-3.6,0.33,117.1,-135.72,6.32,-18.68,,,-0.22,0.36,
4506.421,0.0501,KILIT,12.55,12.83,1026.3,-170.52,-15.67,10.93,-2.27,-0.0,1014.04,-167.81,-13.0,1.7,-3.3,122.9,1015.45,-168.1,-12.69,12.85,-3.01,0.33,116.9,-135.6,8.46,-16.54,,,0.1,0.16,
4506.471,0.0501,KILIT,12.06,12.35,1026.3,-170.52,-15.67,10.93,-2.27,-0.0,1014.52,-167.93,-12.98,2.2,-1.9,122.8,1015.45,-168.1,-12.69,12.44,-2.57,0.32,116.8,-135.18,9.68,-15.32,,,0.1,0.16,
4506.522,0.0505,KILIT,12.15,12.45,1026.85,-170.63,-15.67,9.29,-1.94,-0.0,1014.98,-168.02,-12.95,2.1,-0.9,122.1,1015.97,-168.37,-12.69,11.86,-2.4,0.3,116.0,-134.37,10.49,-14.51,,,-0.0,0.0,
4506.572,0.0501,KILIT,12.23,12.54,1027.4,-170.74,-15.67,9.81,-2.02,-0.0,1015.45,-168.13,-12.93,0.2,0.2,121.6,1016.69,-167.69,-12.69,11.75,-1.81,0.29,115.6,-133.88,12.62,-12.38,,,0.51,0.84,
4506.622,0.0504,KILIT,12.8,13.09,1027.96,-170.86,-15.67,10.18,-2.09,-0.0,1015.45,-168.13,-12.93,1.6,1.2,121.6,1017.22,-167.91,-12.69,12.23,-1.45,0.27,115.5,-133.48,11.75,-13.25,,,0.45,0.73,
4506.672,0.0501,KILIT,12.87,13.16,1028.51,-170.97,-15.67,10.42,-2.14,-0.0,1015.93,-168.23,-12.91,-1.1,1.6,121.1,1017.76,-168.06,-12.69,12.81,-1.29,0.24,121.1,-133.32,14.0,-11.0,,,0.42,0.69,
4506.723,0.0501,KILIT,12.96,13.25,1029.06,-171.09,-15.67,10.61,-2.19,-0.0,1016.4,-168.33,-12.89,-0.6,1.6,119.9,1018.24,-168.54,-12.69,13.02,-1.86,0.22,119.9,-132.01,13.63,-11.37,,,0.19,0.31,
4506.773,0.0501,KILIT,12.58,12.89,1029.61,-171.2,-15.67,10.74,-2.24,-0.0,1017.32,-168.54,-12.84,-1.2,1.7,120.3,1018.69,-169.17,-12.69,12.69,-2.36,0.2,120.3,-132.44,14.71,-10.29,,,-0.14,0.24,
4506.823,0.0502,KILIT,12.65,12.96,1030.16,-171.32,-15.67,10.81,-2.25,-0.0,1017.8,-168.65,-12.82,-3.1,1.6,120.7,1019.26,-169.19,-12.69,12.38,-2.87,0.17,120.7,-133.17,16.06,-8.94,,,-0.09,0.14,
4506.873,0.0503,KILIT,12.73,13.05,1030.72,-171.43,-15.67,10.88,-2.25,-0.0,1018.27,-168.76,-12.8,-2.0,0.9,120.4,1019.9,-168.9,-12.69,12.55,-2.3,0.13,120.4,-132.7,14.79,-10.21,,,0.18,0.29,
4506.924,0.0509,KILIT,12.93,13.25,1031.39,-171.57,-15.67,11.58,-2.42,-0.0,1018.75,-168.86,-12.78,-4.1,0.9,121.8,1020.44,-169.67,-12.69,12.8,-2.86,0.12,121.8,-134.52,16.17,-8.83,,,-0.23,0.38,
4506.974,0.0501,KILIT,13.57,13.87,1032.02,-171.7,-15.67,11.86,-2.47,-0.0,1018.75,-168.86,-12.78,-3.8,1.5,124.1,1021.1,-169.63,-12.69,13.36,-3.07,0.11,124.1,-136.68,15.73,-9.27,,,-0.12,0.19,
4507.024,0.0501,KILIT,13.07,13.4,1032.5,-171.81,-15.67,11.16,-2.34,-0.0,1019.71,-169.08,-12.74,-3.9,0.9,123.8,1021.51,-170.08,-12.69,13.15,-3.64,0.08,123.8,-136.43,15.98,-9.02,,,-0.35,0.56,
4507.075,0.0506,KILIT,13.6,13.91,1033.01,-171.92,-15.67,10.86,-2.29,-0.0,1019.71,-169.08,-12.74,-5.2,1.0,124.4,1022.0,-170.29,-12.69,13.53,-4.12,0.07,124.4,-137.28,16.45,-8.55,,,-0.42,0.68,
4507.125,0.0503,KILIT,13.13,13.46,1033.51,-172.02,-15.67,10.61,-2.23,-0.0,1020.67,-169.29,-12.71,-4.3,2.3,127.4,1022.54,-170.2,-12.69,12.99,-3.85,0.05,127.4,-139.97,17.24,-7.76,,,-0.29,0.48,
4507.178,0.0533,KILIT,13.18,13.51,1034.04,-172.13,-15.67,10.37,-2.17,-0.0,1021.14,-169.39,-12.7,-4.7,2.3,127.5,1023.15,-169.91,-12.69,12.77,-3.25,0.03,127.5,-140.15,17.48,-7.52,,,-0.04,0.06,
4507.229,0.0508,KILIT,13.24,13.57,1034.58,-172.24,-15.67,10.45,-2.16,-0.0,1021.62,-169.5,-12.69,-5.0,2.9,126.7,1023.83,-169.35,-12.69,12.82,-2.64,0.03,126.7,-139.27,18.15,-6.85,,,0.4,0.65,
4507.28,0.0504,KILIT,13.31,13.64,1035.12,-172.35,-15.67,10.54,-2.18,-0.0,1022.1,-169.6,-12.67,-3.7,4.9,129.7,1024.31,-169.78,-12.69,12.88,-2.04,-0.0,129.7,-141.75,18.84,-6.16,,,0.2,0.33,
4507.33,0.0504,KILIT,13.38,13.72,1035.67,-172.47,-15.67,10.64,-2.22,-0.0,1022.57,-169.71,-12.66,-4.1,5.5,130.9,1024.78,-170.25,-12.69,12.91,-2.64,-0.02,130.9,-142.97,19.53,-5.47,,,-0.03,0.05,
4507.38,0.0501,KILIT,13.94,14.26,1036.21,-172.58,-15.67,10.71,-2.23,-0.0,1022.57,-169.71,-12.66,-4.1,5.4,129.7,1025.33,-170.35,-12.69,13.48,-2.82,-0.03,129.7,-141.74,18.96,-6.04,,,-0.02,0.04,
4507.43,0.0501,KILIT,14.01,14.33,1036.77,-172.7,-15.67,10.82,-2.28,-0.0,1023.06,-169.81,-12.66,-2.8,6.4,132.5,1025.75,-171.09,-12.69,13.66,-3.39,-0.03,132.5,-144.15,18.95,-6.05,,,-0.43,0.7,
4507.481,0.0504,KILIT,13.58,13.91,1037.32,-172.82,-15.67,10.89,-2.29,-0.0,1024.04,-170.01,-12.64,-3.5,6.0,133.9,1026.37,-170.92,-12.69,13.08,-3.57,-0.05,133.9,-145.87,19.51,-5.49,,,-0.24,0.4,
4507.532,0.0514,KILIT,13.65,13.99,1037.88,-172.93,-15.67,10.86,-2.26,-0.0,1024.52,-170.11,-12.64,-3.6,5.8,132.9,1027.01,-170.61,-12.69,13.19,-2.97,-0.05,132.9,-144.89,19.32,-5.68,,,0.03,0.05,
4507.584,0.0524,KILIT,13.71,14.05,1038.43,-173.04,-15.67,10.76,-2.23,-0.0,1025.01,-170.23,-12.63,-2.5,6.5,135.2,1027.65,-170.34,-12.69,13.31,-2.35,-0.05,135.2,-146.76,19.31,-5.69,,,0.28,0.46,
4507.635,0.0501,KILIT,13.76,14.09,1038.98,-173.16,-15.67,10.82,-2.27,-0.0,1025.51,-170.33,-12.63,-3.3,6.4,136.8,1028.0,-171.37,-12.69,13.23,-2.94,-0.06,136.8,-148.71,19.64,-5.36,,,-0.31,0.51,
4507.685,0.0501,KILIT,14.03,14.36,1039.74,-173.32,-15.67,12.15,-2.57,-0.0,1026.01,-170.43,-12.62,-3.1,6.1,135.7,1028.71,-171.81,-12.69,13.57,-3.44,-0.06,135.7,-147.58,19.07,-5.93,,,-0.49,0.81,
4507.735,0.0504,KILIT,14.23,14.55,1040.43,-173.46,-15.67,12.57,-2.62,-0.0,1026.5,-170.54,-12.62,-2.3,6.6,137.5,1029.58,-171.08,-12.69,14.14,-3.25,-0.06,137.5,-149.1,18.94,-6.06,,,0.07,0.11,
4507.785,0.0504,KILIT,13.73,14.06,1040.43,-173.46,-15.67,12.57,-2.62,-0.0,1026.99,-170.65,-12.62,-3.3,6.4,139.4,1029.58,-171.08,-12.69,14.4,-2.7,-0.07,139.4,-151.36,19.72,-5.28,,,0.07,0.11,
4507.836,0.0501,KILIT,14.06,14.39,1041.28,-173.64,-15.67,11.33,-2.37,-0.0,1027.51,-170.76,-12.62,-2.5,6.1,138.5,1030.41,-171.33,-12.69,14.39,-2.58,-0.07,138.5,-150.22,18.77,-6.23,,,0.03,0.04,
4507.886,0.0501,KILIT,14.31,14.63,1042.01,-173.79,-15.67,12.31,-2.57,-0.0,1028.0,-170.87,-12.61,-2.1,6.7,139.7,1031.17,-171.33,-12.69,14.99,-2.55,-0.08,139.7,-151.23,18.96,-6.04,,,0.12,0.2,
4507.936,0.0501,KILIT,14.44,14.76,1042.66,-173.93,-15.67,12.53,-2.6,-0.0,1028.52,-170.98,-12.61,-3.2,6.9,141.4,1031.86,-171.32,-12.69,15.58,-2.42,-0.08,141.4,-153.3,19.56,-5.44,,,0.22,0.36,
4507.986,0.0501,KILIT,14.58,14.9,1043.28,-174.06,-15.67,12.51,-2.62,-0.0,1029.01,-171.09,-12.61,-2.5,6.9,141.0,1032.39,-171.88,-12.69,15.89,-2.93,-0.08,141.0,-152.65,19.13,-5.87,,,-0.06,0.1,
4508.036,0.0501,KILIT,14.67,14.99,1043.88,-174.18,-15.67,12.32,-2.53,-0.0,1029.51,-171.2,-12.61,-3.1,7.5,141.5,1033.21,-170.92,-12.69,16.12,-2.38,-0.08,141.5,-153.23,19.87,-5.13,,,0.64,1.05,
4508.086,0.0501,KILIT,14.73,15.04,1044.45,-174.29,-15.67,12.03,-2.47,-0.0,1030.02,-171.32,-12.61,-4.4,7.9,142.7,1033.72,-171.29,-12.69,16.27,-1.8,-0.08,142.7,-154.82,20.75,-4.25,,,0.48,0.78,
4508.136,0.0501,KILIT,14.77,15.08,1045.01,-174.42,-15.67,11.78,-2.46,-0.0,1030.55,-171.42,-12.61,-4.0,8.2,142.7,1034.07,-172.45,-12.69,16.09,-2.37,-0.08,142.7,-154.72,20.83,-4.17,,,-0.19,0.31,
