t_sim,faz,gorev_faz,gorev_state,x1,y1,x2,y2,marj,kumulatif_s,kesintisiz_s,kilit,kilit_isteri_ok,tespit_dogrulandi,menzil,menzil_ref,yatay_oran,dikey_oran,baglayici_eksen,L_olculen,oran_ham,oran_ema,oran_hatasi,yaklasma_komut,yaklasma_sebep,vx,vy,vz,yaw,los_x,los_y,los_z
211.002,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.036,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.068,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.102,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.134,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.168,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0245,-0.0087,0.9997
211.2,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0087,0.9997
211.234,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0087,0.9997
211.266,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.3,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.332,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.366,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.398,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.432,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.464,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.498,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0244,-0.0086,0.9997
211.53,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.564,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.596,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.63,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.662,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.696,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.728,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.762,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.794,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0243,-0.0086,0.9997
211.828,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
211.86,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
211.894,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
211.926,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
211.96,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
211.992,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.026,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.058,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.092,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.124,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.158,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.19,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0242,-0.0086,0.9997
212.224,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.256,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.29,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.322,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.356,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.388,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0086,0.9997
212.422,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.454,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.488,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.52,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.554,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0241,-0.0087,0.9997
212.586,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0086,0.9997
212.62,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.652,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.686,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.718,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.752,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.784,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.818,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.85,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.884,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.916,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0087,0.9997
212.95,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.024,-0.0086,0.9997
212.982,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0087,0.9997
213.016,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0087,0.9997
213.048,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0087,0.9997
213.082,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.114,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.148,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.18,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.214,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.246,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.28,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.312,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0239,-0.0086,0.9997
213.346,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.378,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.412,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.444,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.478,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.51,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.544,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.576,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.61,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0238,-0.0086,0.9997
213.642,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0086,0.9997
213.676,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0086,0.9997
213.708,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0086,0.9997
213.742,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.774,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.808,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.84,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.874,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.906,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0237,-0.0085,0.9997
213.94,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0085,0.9997
213.972,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0085,0.9997
214.006,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0085,0.9997
214.038,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0085,0.9997
214.072,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0085,0.9997
214.104,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0084,0.9997
214.138,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0236,-0.0084,0.9997
214.17,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.204,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.236,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.27,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.302,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.336,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.368,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.402,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0084,0.9997
214.434,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0235,-0.0083,0.9997
214.468,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.5,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.534,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.566,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.6,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.632,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.666,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.698,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.732,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.764,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0234,-0.0083,0.9997
214.798,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
214.83,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
214.864,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
214.896,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
214.93,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
214.962,BEKLE,VURULDU,SEARCH,,,,,0.0,0.0,0.0,0,0,0,5.8,6.5,0.0,0.0,yatay,0.0,0.0,,,,,0.0,0.0,0.0,-0.44035109877586365,0.0233,-0.0083,0.9997
